	V1
ENSG00000142166.8_chr21_34809027	-0.140989870206746
ENSG00000142166.8_chr21_34811039	0.274867089537119
ENSG00000142166.8_chr21_34814319	0.259867913359504
ENSG00000142166.8_chr21_34819989	0.0708769888996092
ENSG00000142168.10_chr21_32941393	-0.371924958187447
ENSG00000142168.10_chr21_32959592	-0.362871198443525
ENSG00000142168.10_chr21_32962333	-0.372312027942859
ENSG00000142168.10_chr21_32963567	-0.39465141582342
ENSG00000142168.10_chr21_32964604	-0.222982041576246
ENSG00000142168.10_chr21_32967793	-0.331458621967321
ENSG00000142168.10_chr21_32971075	-0.362987888002402
ENSG00000142168.10_chr21_32975906	-0.391686957682065
ENSG00000142168.10_chr21_32980445	-0.307841352724154
ENSG00000142168.10_chr21_32982890	-0.410107102090328
ENSG00000142168.10_chr21_32989170	-0.191131758297417
ENSG00000142168.10_chr21_33009547	-0.220761827221021
ENSG00000142168.10_chr21_33013422	-0.265360456229779
ENSG00000142168.10_chr21_33056023	-0.255392929028453
ENSG00000142168.10_chr21_33072485	-0.31983162981081
ENSG00000142168.10_chr21_33095924	-0.24979244477173
ENSG00000142173.10_chr21_47436409	1.33095081633229
ENSG00000142173.10_chr21_47449975	0.0862425455525924
ENSG00000142173.10_chr21_47473611	-0.32451723126176
ENSG00000142173.10_chr21_47499809	-0.222848965806352
ENSG00000142173.10_chr21_47536831	-0.29108219197444
ENSG00000142173.10_chr21_47543514	-0.135982197042559
ENSG00000142173.10_chr21_47543592	0.0590281045004431
ENSG00000142173.10_chr21_47544452	-0.310336665343617
ENSG00000142173.10_chr21_47561631	0.367881897446188
ENSG00000142173.10_chr21_47586281	-0.251417661670471
ENSG00000142173.10_chr21_47606512	-0.330243757828684
ENSG00000142173.10_chr21_47615478	-0.331085922386296
ENSG00000142173.10_chr21_47624300	0.166903073771219
ENSG00000142173.10_chr21_47652662	0.283199604142182
ENSG00000142178.7_chr21_44747460	-0.329509642447096
ENSG00000142178.7_chr21_44747767	-0.152713468320603
ENSG00000142178.7_chr21_44754764	-0.166516178965895
ENSG00000142178.7_chr21_44779527	-0.236859341133968
ENSG00000142178.7_chr21_44780395	-0.309882898831755
ENSG00000142178.7_chr21_44788515	-0.344837097064419
ENSG00000142178.7_chr21_44788984	-0.406079897565612
ENSG00000142178.7_chr21_44800286	-0.397848938313729
ENSG00000142178.7_chr21_44805751	-0.222880059223866
ENSG00000142178.7_chr21_44836219	-0.292772207807272
ENSG00000142178.7_chr21_44861817	-0.353068187806908
ENSG00000142178.7_chr21_44895065	-0.39275799550372
ENSG00000142178.7_chr21_44895740	-0.30455069149725
ENSG00000142178.7_chr21_44915898	-0.217426746491133
ENSG00000142185.12_chr21_45700161	-0.304390013823299
ENSG00000142185.12_chr21_45719081	-0.381291296851319
ENSG00000142185.12_chr21_45779605	0.252310750471967
ENSG00000142185.12_chr21_45888249	-0.206975760391829
ENSG00000142188.12_chr21_34709934	-0.171711951651323
ENSG00000142188.12_chr21_34716468	0.348218051541684
ENSG00000142188.12_chr21_34736136	-0.306834553969651
ENSG00000142188.12_chr21_34740563	0.141126061810627
ENSG00000142188.12_chr21_34764162	4.13065178398311
ENSG00000142188.12_chr21_34767684	-0.392233775954492
ENSG00000142188.12_chr21_34770958	1.52267138633259
ENSG00000142188.12_chr21_34791767	0.0676284486615287
ENSG00000142188.12_chr21_34802445	4.66122701582498
ENSG00000142188.12_chr21_34809027	2.57183516762904
ENSG00000142188.12_chr21_34811039	44.8462447130096
ENSG00000142188.12_chr21_34814319	64.9781745640588
ENSG00000142188.12_chr21_34819989	19.8839027440593
ENSG00000142188.12_chr21_34839088	59.6811833322241
ENSG00000142188.12_chr21_34868768	10.6581677344235
ENSG00000142188.12_chr21_34885391	8.91717103394228
ENSG00000142192.16_chr21_27157013	-0.365411322390079
ENSG00000142192.16_chr21_27173180	-0.154023017924601
ENSG00000142192.16_chr21_27182186	-0.371572558690307
ENSG00000142192.16_chr21_27188893	-0.279748623554013
ENSG00000142192.16_chr21_27191936	-0.270347358933644
ENSG00000142192.16_chr21_27198057	-0.282158329546327
ENSG00000142192.16_chr21_27202449	-0.354710990051325
ENSG00000142192.16_chr21_27249919	-0.357528044323997
ENSG00000142192.16_chr21_27265262	0.213038725640032
ENSG00000142192.16_chr21_27268726	-0.417437521331628
ENSG00000142192.16_chr21_27273711	-0.403033682224664
ENSG00000142192.16_chr21_27300655	-0.366003748255626
ENSG00000142192.16_chr21_27318982	-0.403377615207542
ENSG00000142192.16_chr21_27325058	-0.400514856362292
ENSG00000142192.16_chr21_27334219	-0.0812146193826883
ENSG00000142192.16_chr21_27352974	-0.387034805714131
ENSG00000142192.16_chr21_27385291	-0.108956585149976
ENSG00000142192.16_chr21_27409281	0.1342929863064
ENSG00000142192.16_chr21_27413077	-0.365149664988124
ENSG00000142192.16_chr21_27415232	-0.177159406634572
ENSG00000142192.16_chr21_27429783	-0.243282407305226
ENSG00000142192.16_chr21_27434978	-0.154983107876958
ENSG00000142192.16_chr21_27447067	-0.128832111389806
ENSG00000142192.16_chr21_27454547	-0.395457117934683
ENSG00000142192.16_chr21_27491202	0.329383999207511
ENSG00000142192.16_chr21_27492003	0.164858314201388
ENSG00000142192.16_chr21_27499517	-0.0752823151703715
ENSG00000142192.16_chr21_27511013	-0.321204923316978
ENSG00000142192.16_chr21_27512198	-0.401707478856968
ENSG00000142192.16_chr21_27522921	-0.080780953293041
ENSG00000142192.16_chr21_27525774	-0.36199716308744
ENSG00000142192.16_chr21_27535228	-0.347236947294164
ENSG00000142192.16_chr21_27545115	-0.379690220523919
ENSG00000142192.16_chr21_27547040	-0.360538547238737
ENSG00000142192.16_chr21_27565267	-0.0242433991381267
ENSG00000142192.16_chr21_27570785	-0.382887956294019
ENSG00000142192.16_chr21_27581534	-0.419472893522843
ENSG00000142192.16_chr21_27619672	0.445168721379877
ENSG00000142192.16_chr21_27631281	-0.344375041710542
ENSG00000142192.16_chr21_27633864	-0.284581962763753
ENSG00000142192.16_chr21_27637024	-0.31032162868385
ENSG00000142192.16_chr21_27643263	0.72582740422766
ENSG00000142197.8_chr21_37435109	0.473637247108563
ENSG00000142197.8_chr21_37435745	-0.270220016808029
ENSG00000142197.8_chr21_37446628	-0.210437515639797
ENSG00000142197.8_chr21_37449044	0.0704181614801868
ENSG00000142197.8_chr21_37488440	-0.161300715187096
ENSG00000142197.8_chr21_37497159	4.10384165434683
ENSG00000142197.8_chr21_37504210	5.17685577661316
ENSG00000142197.8_chr21_37509765	1.00858154461955
ENSG00000142197.8_chr21_37510402	0.519010719369139
ENSG00000142197.8_chr21_37532430	0.387555834348944
ENSG00000142197.8_chr21_37538735	-0.347935850523668
ENSG00000142197.8_chr21_37548386	1.70064242342402
ENSG00000142197.8_chr21_37552877	-0.351485807424728
ENSG00000142197.8_chr21_37558503	0.69243928310807
ENSG00000142197.8_chr21_37562698	0.534240833719252
ENSG00000142197.8_chr21_37570729	-0.312222363396795
ENSG00000142197.8_chr21_37574129	-0.352249870718374
ENSG00000142197.8_chr21_37578309	-0.272970591498494
ENSG00000142197.8_chr21_37614450	0.263103078907921
ENSG00000142197.8_chr21_37619142	0.583655777566457
ENSG00000142197.8_chr21_37619932	2.0067489960315
ENSG00000142197.8_chr21_37624474	-0.240703860559466
ENSG00000142197.8_chr21_37629063	0.43306076628601
ENSG00000142197.8_chr21_37635199	-0.163473063866506
ENSG00000142197.8_chr21_37637695	-0.226412338952526
ENSG00000142197.8_chr21_37645708	0.165197761448839
ENSG00000142197.8_chr21_37658938	-0.370061680558542
ENSG00000142197.8_chr21_37661723	-0.046097598128386
ENSG00000142197.8_chr21_37667354	0.481108307647894
ENSG00000142197.8_chr21_37680515	-0.340303947724383
ENSG00000142197.8_chr21_37681172	0.0833919968423168
ENSG00000142197.8_chr21_37684865	-0.327352191149028
ENSG00000142197.8_chr21_37703900	-0.212222821735119
ENSG00000142197.8_chr21_37715391	-0.19951146208056
ENSG00000142197.8_chr21_37754993	-0.299053701167137
ENSG00000142207.5_chr21_33631146	-0.213750641327078
ENSG00000142207.5_chr21_33639279	0.504207408559834
ENSG00000142207.5_chr21_33652817	-0.403978928473471
ENSG00000142207.5_chr21_33659555	-0.396568032905433
ENSG00000142207.5_chr21_33676924	0.618113553134938
ENSG00000142207.5_chr21_33705412	1.312908195512
ENSG00000142207.5_chr21_33716191	4.85123060179639
ENSG00000142207.5_chr21_33744129	2.86230478936195
ENSG00000142207.5_chr21_33757296	-0.321272259049407
ENSG00000142207.5_chr21_33762779	1.71270540656305
ENSG00000142207.5_chr21_33763679	-0.221622427603966
ENSG00000142207.5_chr21_33764335	2.09117989351533
ENSG00000142207.5_chr21_33775318	0.360193329436578
ENSG00000142207.5_chr21_33776736	-0.181167389914639
ENSG00000142207.5_chr21_33797459	0.641105797639514
ENSG00000142207.5_chr21_33798271	-0.265516291395851
ENSG00000142207.5_chr21_33826910	0.843217415547417
ENSG00000142207.5_chr21_33829218	0.235701716998263
ENSG00000142207.5_chr21_33836090	0.47223156201382
ENSG00000142207.5_chr21_33840680	0.0571562965319654
ENSG00000142207.5_chr21_33844947	0.18698594656357
ENSG00000142207.5_chr21_33847650	0.564175760628648
ENSG00000142207.5_chr21_33848189	-0.0647132937339995
ENSG00000142207.5_chr21_33856273	0.0737519532080406
ENSG00000142207.5_chr21_33865010	-0.182965389544474
ENSG00000154639.14_chr21_18794940	-0.231550049330354
ENSG00000154639.14_chr21_18795121	0.14744372776223
ENSG00000154639.14_chr21_18798274	-0.381459833772231
ENSG00000154639.14_chr21_18800954	-0.357055074459221
ENSG00000154639.14_chr21_18808496	-0.297681366791585
ENSG00000154639.14_chr21_18811660	-0.355153900812802
ENSG00000154639.14_chr21_18824641	-0.379420189942518
ENSG00000154639.14_chr21_18828835	-0.119855420066513
ENSG00000154639.14_chr21_18829281	-0.262877496045556
ENSG00000154639.14_chr21_18838542	-0.373786257294865
ENSG00000154639.14_chr21_18842057	-0.126495747039006
ENSG00000154639.14_chr21_18850661	-0.00114401543331215
ENSG00000154639.14_chr21_18857753	-0.246623140525962
ENSG00000154639.14_chr21_18859940	-0.0464308518143778
ENSG00000154639.14_chr21_18862392	-0.367686949184137
ENSG00000154639.14_chr21_18896347	0.0648515208322195
ENSG00000154639.14_chr21_18930400	-0.419491027413332
ENSG00000154639.14_chr21_18932290	-0.361562155406577
ENSG00000154639.14_chr21_18937601	-0.409120636984685
ENSG00000154639.14_chr21_18941678	-0.338908065391143
ENSG00000154639.14_chr21_18952203	-0.168380815356198
ENSG00000154639.14_chr21_18989619	-0.126063884271937
ENSG00000154639.14_chr21_18997544	-0.276184482884776
ENSG00000154639.14_chr21_19002127	-0.331194644355907
ENSG00000154639.14_chr21_19042652	-0.3467639490004
ENSG00000154639.14_chr21_19054450	-0.154572704058952
ENSG00000154639.14_chr21_19056139	-0.298537811423691
ENSG00000154640.10_chr21_18896347	0.0576010021615789
ENSG00000154640.10_chr21_18930400	-0.372764292120256
ENSG00000154640.10_chr21_18932290	-0.251903494987716
ENSG00000154640.10_chr21_18937601	-0.3776596613171
ENSG00000154640.10_chr21_18941678	-0.372123845933453
ENSG00000154640.10_chr21_18952203	0.0618749949204934
ENSG00000154640.10_chr21_18989619	0.526744352373307
ENSG00000154640.10_chr21_18997544	4.15600326735601
ENSG00000154640.10_chr21_19002127	3.49429649977107
ENSG00000154640.10_chr21_19042652	-0.380964259809674
ENSG00000154640.10_chr21_19054450	-0.345041977405745
ENSG00000154640.10_chr21_19056139	-0.0846600384041769
ENSG00000154640.10_chr21_19065936	-0.310904953375118
ENSG00000154642.6_chr21_19065936	-0.280529283523563
ENSG00000154642.6_chr21_19089169	-0.322674956554316
ENSG00000154642.6_chr21_19095242	-0.220541327258899
ENSG00000154642.6_chr21_19097406	-0.362139163564942
ENSG00000154642.6_chr21_19136851	-0.405093909549679
ENSG00000154642.6_chr21_19140093	-0.381554853657562
ENSG00000154642.6_chr21_19161571	-0.381614938425759
ENSG00000154642.6_chr21_19185128	0.104900384847301
ENSG00000154642.6_chr21_19204927	-0.234563942905525
ENSG00000154642.6_chr21_19225577	-0.242060803461427
ENSG00000154642.6_chr21_19227088	-0.282165168428295
ENSG00000154642.6_chr21_19231672	-0.373761937410832
ENSG00000154642.6_chr21_19232516	-0.278187670704861
ENSG00000154642.6_chr21_19268869	-0.173593977262398
ENSG00000154642.6_chr21_19290194	-0.0289387085272373
ENSG00000154645.9_chr21_19185128	-0.380632076652988
ENSG00000154645.9_chr21_19204927	-0.400363379774041
ENSG00000154645.9_chr21_19225577	-0.357616323819702
ENSG00000154645.9_chr21_19227088	-0.350193346584739
ENSG00000154645.9_chr21_19231672	-0.247821556231211
ENSG00000154645.9_chr21_19232516	-0.281392220674318
ENSG00000154645.9_chr21_19268869	-0.159143311324555
ENSG00000154645.9_chr21_19290194	-0.343196737176765
ENSG00000154645.9_chr21_19306546	-0.305017453579391
ENSG00000154645.9_chr21_19306748	0.0408236668849465
ENSG00000154645.9_chr21_19310701	-0.20066163373044
ENSG00000154645.9_chr21_19319850	0.685197063890971
ENSG00000154645.9_chr21_19320628	1.67001456946346
ENSG00000154645.9_chr21_19323425	0.748561810255419
ENSG00000154645.9_chr21_19378664	-0.304670900885133
ENSG00000154645.9_chr21_19380630	-0.130010687160122
ENSG00000154645.9_chr21_19441840	0.757648395343082
ENSG00000154645.9_chr21_19457239	0.391663012055632
ENSG00000154645.9_chr21_19481156	-0.201824855984583
ENSG00000154645.9_chr21_19490010	0.134275499530116
ENSG00000154645.9_chr21_19494867	-0.342576275293364
ENSG00000154645.9_chr21_19501587	-0.338299294982395
ENSG00000154645.9_chr21_19502190	-0.0828401210088946
ENSG00000154645.9_chr21_19524306	-0.294955303706665
ENSG00000154645.9_chr21_19534729	-0.0240563981097184
ENSG00000154645.9_chr21_19583459	-0.220700282275668
ENSG00000154645.9_chr21_19626452	-0.205562526855854
ENSG00000154645.9_chr21_19633138	-0.274716443020326
ENSG00000154645.9_chr21_19653343	-0.195517564819113
ENSG00000154645.9_chr21_19657318	-0.217690652800928
ENSG00000154645.9_chr21_19680694	0.0778183265024632
ENSG00000154645.9_chr21_19685653	-0.203934930461975
ENSG00000154645.9_chr21_19711012	-0.260467317522202
ENSG00000154654.10_chr21_22271788	-0.331420944689884
ENSG00000154654.10_chr21_22272290	0.0370586229522122
ENSG00000154654.10_chr21_22286851	-0.398261760894082
ENSG00000154654.10_chr21_22298867	-0.250908276631911
ENSG00000154654.10_chr21_22310308	-0.0418918397121517
ENSG00000154654.10_chr21_22345636	-0.386644009545156
ENSG00000154654.10_chr21_22346284	-0.307314086715875
ENSG00000154654.10_chr21_22353978	-0.161156635255172
ENSG00000154654.10_chr21_22354377	-0.0491164567164437
ENSG00000154654.10_chr21_22371671	0.0637345608211617
ENSG00000154654.10_chr21_22383472	0.632753466941537
ENSG00000154654.10_chr21_22386099	0.202111831527725
ENSG00000154654.10_chr21_22404128	-0.351276441010278
ENSG00000154654.10_chr21_22416354	-0.417043077337358
ENSG00000154654.10_chr21_22457519	-0.231818590800518
ENSG00000154654.10_chr21_22523296	-0.143852731227263
ENSG00000154654.10_chr21_22528887	-0.422869768003407
ENSG00000154654.10_chr21_22559760	-0.286725446558922
ENSG00000154654.10_chr21_22570504	-0.37075344952332
ENSG00000154654.10_chr21_22588052	-0.320802493132524
ENSG00000154654.10_chr21_22608483	-0.369006697536519
ENSG00000154654.10_chr21_22609077	-0.376197349229857
ENSG00000154654.10_chr21_22627270	-0.322184075029267
ENSG00000154654.10_chr21_22632240	-0.293741965770807
ENSG00000154654.10_chr21_22644796	-0.308766031420251
ENSG00000154654.10_chr21_22652490	-0.25935766270435
ENSG00000154654.10_chr21_22665609	-0.322257370562788
ENSG00000154654.10_chr21_22667133	-0.33152515133599
ENSG00000154654.10_chr21_22668156	-0.369031656777123
ENSG00000154654.10_chr21_22670909	-0.222930824579157
ENSG00000154654.10_chr21_22673691	-0.127269551088886
ENSG00000154654.10_chr21_22680383	-0.183006724405708
ENSG00000154654.10_chr21_22687080	-0.27109649253385
ENSG00000154654.10_chr21_22692027	-0.316278751423941
ENSG00000154654.10_chr21_22704221	0.398714857096762
ENSG00000154654.10_chr21_22729308	0.332049178929582
ENSG00000154654.10_chr21_22737559	0.425483900686444
ENSG00000154654.10_chr21_22744186	-0.106386201732402
ENSG00000154654.10_chr21_22750496	-0.148440168348406
ENSG00000154654.10_chr21_22757692	-0.317914878832811
ENSG00000154654.10_chr21_22759497	0.499255803617109
ENSG00000154654.10_chr21_22782453	-0.399373578891438
ENSG00000154654.10_chr21_22788815	-0.179819358919379
ENSG00000154654.10_chr21_22790415	0.0497627770461659
ENSG00000154654.10_chr21_22809249	-0.170169140302584
ENSG00000154654.10_chr21_22809795	-0.100824484995475
ENSG00000154654.10_chr21_22810229	-0.236048932510686
ENSG00000154654.10_chr21_22815745	-0.32005906017702
ENSG00000154654.10_chr21_22823279	-0.265356240670057
ENSG00000154654.10_chr21_22824489	-0.31419240032907
ENSG00000154654.10_chr21_22833253	0.232581984925228
ENSG00000154654.10_chr21_22845270	-0.0805269336372207
ENSG00000154654.10_chr21_22868299	-0.256475075380471
ENSG00000154654.10_chr21_22896360	-0.107824808585913
ENSG00000154654.10_chr21_22912576	-0.328584770816873
ENSG00000154654.10_chr21_22923968	-0.242427789635719
ENSG00000154654.10_chr21_22946756	-0.226957231480798
ENSG00000154654.10_chr21_22949229	0.0524481694658442
ENSG00000154654.10_chr21_22954638	-0.34845725482127
ENSG00000154654.10_chr21_22964650	-0.391599973353103
ENSG00000154654.10_chr21_22975954	-0.350877473184709
ENSG00000154654.10_chr21_23008975	-0.0931077413168878
ENSG00000154719.9_chr21_26887083	-0.0220586069024912
ENSG00000154719.9_chr21_26898381	-0.154741888438342
ENSG00000154719.9_chr21_26912434	8.99378644524149
ENSG00000154719.9_chr21_26939258	6.79908190833677
ENSG00000154719.9_chr21_26945842	13.4252396650874
ENSG00000154719.9_chr21_26948798	11.8272950498912
ENSG00000154719.9_chr21_26960624	19.0707111792817
ENSG00000154719.9_chr21_26963962	10.9576796929547
ENSG00000154719.9_chr21_26968987	1.48478595552858
ENSG00000154719.9_chr21_26984430	9.8572047959527
ENSG00000154719.9_chr21_26985864	4.31548270578373
ENSG00000154719.9_chr21_26998585	1.48215986639972
ENSG00000154719.9_chr21_27005573	3.22256198842937
ENSG00000154719.9_chr21_27013908	11.6111725560258
ENSG00000154719.9_chr21_27017179	11.7483908686
ENSG00000154719.9_chr21_27018887	0.883132510338937
ENSG00000154719.9_chr21_27020523	3.0240572482321
ENSG00000154719.9_chr21_27020756	11.0805004955641
ENSG00000154719.9_chr21_27041684	7.27415578652768
ENSG00000154719.9_chr21_27062577	-0.252913626538796
ENSG00000154719.9_chr21_27072629	1.86201400458951
ENSG00000154721.10_chr21_26912434	-0.30935151673198
ENSG00000154721.10_chr21_26939258	-0.236189921513378
ENSG00000154721.10_chr21_26945842	-0.263137247904239
ENSG00000154721.10_chr21_26948798	-0.303449065287837
ENSG00000154721.10_chr21_26960624	-0.348224137133995
ENSG00000154721.10_chr21_26963962	-0.242079103472571
ENSG00000154721.10_chr21_26968987	-0.239546874621985
ENSG00000154721.10_chr21_26984430	-0.297655155123452
ENSG00000154721.10_chr21_26985864	0.0261006775338798
ENSG00000154721.10_chr21_26998585	-0.269735000515991
ENSG00000154721.10_chr21_27005573	-0.387534257457033
ENSG00000154721.10_chr21_27013908	-0.187602523215661
ENSG00000154721.10_chr21_27017179	-0.287408380490111
ENSG00000154721.10_chr21_27018887	0.181266928710459
ENSG00000154721.10_chr21_27020523	-0.395860251909268
ENSG00000154721.10_chr21_27020756	-0.34200239077171
ENSG00000154721.10_chr21_27041684	-0.372684337912331
ENSG00000154721.10_chr21_27062577	-0.0504328353758625
ENSG00000154721.10_chr21_27072629	-0.238465906055864
ENSG00000154721.10_chr21_27118321	-0.410790999506702
ENSG00000154721.10_chr21_27157013	-0.252359000414064
ENSG00000154721.10_chr21_27173180	-0.0272938407161958
ENSG00000154721.10_chr21_27182186	-0.347870752311505
ENSG00000154721.10_chr21_27188893	-0.350504791972021
ENSG00000154723.8_chr21_26998585	-0.191782002887735
ENSG00000154723.8_chr21_27005573	-0.397170201363667
ENSG00000154723.8_chr21_27013908	-0.322032987990389
ENSG00000154723.8_chr21_27017179	-0.344562219141113
ENSG00000154723.8_chr21_27018887	-0.194729564021888
ENSG00000154723.8_chr21_27020523	-0.297669247890601
ENSG00000154723.8_chr21_27020756	-0.0655005391120014
ENSG00000154723.8_chr21_27041684	-0.275791295085998
ENSG00000154723.8_chr21_27062577	-0.270597795315376
ENSG00000154723.8_chr21_27072629	-0.133924750491269
ENSG00000154723.8_chr21_27118321	-0.218067820299458
ENSG00000154723.8_chr21_27157013	-0.159830528024115
ENSG00000154723.8_chr21_27173180	-0.138332372970391
ENSG00000154723.8_chr21_27182186	-0.414145083622987
ENSG00000154723.8_chr21_27188893	-0.307618580528665
ENSG00000154723.8_chr21_27191936	-0.300706622379759
ENSG00000154723.8_chr21_27198057	-0.264676283128168
ENSG00000154723.8_chr21_27202449	-0.415007287211464
ENSG00000154727.6_chr21_27013908	-0.375452703199175
ENSG00000154727.6_chr21_27017179	-0.417030190640062
ENSG00000154727.6_chr21_27018887	-0.179624840740699
ENSG00000154727.6_chr21_27020523	-0.334980677985013
ENSG00000154727.6_chr21_27020756	-0.379058548626682
ENSG00000154727.6_chr21_27041684	-0.225663078500706
ENSG00000154727.6_chr21_27062577	-0.203585206915618
ENSG00000154727.6_chr21_27072629	-0.377317220598156
ENSG00000154727.6_chr21_27118321	0.312304298796299
ENSG00000154727.6_chr21_27157013	-0.344862773014394
ENSG00000154727.6_chr21_27173180	0.232064394461666
ENSG00000154727.6_chr21_27182186	-0.276336092779428
ENSG00000154727.6_chr21_27188893	-0.286249877598192
ENSG00000154727.6_chr21_27191936	-0.175470822163166
ENSG00000154727.6_chr21_27198057	-0.262501568390285
ENSG00000154727.6_chr21_27202449	0.0458834332591916
ENSG00000154734.10_chr21_28136707	-0.114174123397406
ENSG00000154734.10_chr21_28137425	-0.341737608047919
ENSG00000154734.10_chr21_28140095	-0.0558604603152768
ENSG00000154734.10_chr21_28141076	-0.23740746685624
ENSG00000154734.10_chr21_28160757	0.153674753143126
ENSG00000154734.10_chr21_28187414	-0.100386571515742
ENSG00000154734.10_chr21_28240670	-0.40195053441573
ENSG00000154734.10_chr21_28248912	-0.187836275632005
ENSG00000154734.10_chr21_28268594	0.3166664973575
ENSG00000154734.10_chr21_28289857	-0.320171428786098
ENSG00000154736.5_chr21_28240670	0.124261758476949
ENSG00000154736.5_chr21_28248912	-0.189548837863568
ENSG00000154736.5_chr21_28268594	-0.234818603279093
ENSG00000154736.5_chr21_28289857	-0.105064556085222
ENSG00000154736.5_chr21_28329749	-0.352471853469726
ENSG00000154736.5_chr21_28346510	0.236772825293271
ENSG00000154736.5_chr21_28370024	-0.284266258294865
ENSG00000154736.5_chr21_28387635	-0.322960381642595
ENSG00000154736.5_chr21_28401918	-0.163607601638768
ENSG00000154736.5_chr21_28403359	-0.38430646787675
ENSG00000154736.5_chr21_28417365	0.299895861153854
ENSG00000154736.5_chr21_28418772	-0.302006998301272
