gene	chrom	str.start	beta	beta.se
ENSG00000142166.8	chr21	34709934	-0.00482679662129201	0.07312639054976143
ENSG00000142166.8	chr21	34716468	-0.07718873058917396	0.07472954606746658
ENSG00000142166.8	chr21	34736136	-0.2007279191635056	0.08107616503914103
ENSG00000142166.8	chr21	34740563	0.2012110055200783	0.0718239383843635
ENSG00000142166.8	chr21	34764162	0.07123369325218291	0.08063983352710243
ENSG00000142166.8	chr21	34767684	0.1626771876473109	0.07196098723714453
ENSG00000142166.8	chr21	34770958	-0.0048146747734317975	0.08006314891075224
ENSG00000142166.8	chr21	34791767	-0.1134610564033347	0.07364626579314007
ENSG00000142166.8	chr21	34802445	0.08418238955449774	0.0726736118403349
ENSG00000142166.8	chr21	34809027	0.12834629152295646	0.07475441722477252
ENSG00000142166.8	chr21	34811039	0.13823954493145232	0.07980861149614425
ENSG00000142166.8	chr21	34814319	-0.14868529239355735	0.072508534307699
ENSG00000142166.8	chr21	34819989	-0.188291019211643	0.07740136950030815
ENSG00000142168.10	chr21	32941393	-0.00011221510677957534	0.07312724195229545
ENSG00000142168.10	chr21	32959592	0.01775550312174479	0.07452384935594238
ENSG00000142168.10	chr21	32962333	-0.02349270659608295	0.0749324824457831
ENSG00000142168.10	chr21	32963567	0.0008576455791037291	0.07293246892597714
ENSG00000142168.10	chr21	32964604	-0.044157723822560835	0.0784907832690576
ENSG00000142168.10	chr21	32967793	-0.03719013785259386	0.0759759961198007
ENSG00000142168.10	chr21	32971075	-0.03159670366351855	0.0728960805179597
ENSG00000142168.10	chr21	32975906	-0.02532171106489904	0.07953021919684615
ENSG00000142168.10	chr21	32980445	0.0681294181188778	0.07375036843056204
ENSG00000142168.10	chr21	32982890	0.02483005294167974	0.07310469631179056
ENSG00000142168.10	chr21	32989170	0.02136187879461976	0.07291585321211623
ENSG00000142168.10	chr21	33009547	-0.045783379655134585	0.07404720361665941
ENSG00000142168.10	chr21	33013422	0.05562649354848863	0.07820476870337169
ENSG00000142168.10	chr21	33026273	-0.050679648686793685	0.07303327104999445
ENSG00000142168.10	chr21	33056023	-0.04372754752645388	0.07801219032271235
ENSG00000142168.10	chr21	33072485	-0.0537502552092249	0.07919051584091738
ENSG00000142168.10	chr21	33095924	-0.06970126893477617	0.07606383996770763
ENSG00000142173.10	chr21	47436409	0.17352308642731495	0.07280071377467669
ENSG00000142173.10	chr21	47449975	-0.1655694062965685	0.0779658086799353
ENSG00000142173.10	chr21	47473611	-0.04765677389658807	0.07706401296748958
ENSG00000142173.10	chr21	47499809	0.01375714903789198	0.07391513154499142
ENSG00000142173.10	chr21	47536831	0.08654897615814933	0.07509498813343819
ENSG00000142173.10	chr21	47543514	-0.008914520251419877	0.07312433669258775
ENSG00000142173.10	chr21	47543592	0.03072378835048092	0.07450041196117999
ENSG00000142173.10	chr21	47544452	-0.04370101041983723	0.07385150592410683
ENSG00000142173.10	chr21	47561631	-0.16164706396974232	0.0795225291409534
ENSG00000142173.10	chr21	47586281	-0.10722542771700036	0.07884794329167016
ENSG00000142173.10	chr21	47606512	-0.02998765372215675	0.0730943548382536
ENSG00000142173.10	chr21	47615478	-0.04706190277385496	0.07384021951533393
ENSG00000142173.10	chr21	47624300	0.1508017051558095	0.0774303108688057
ENSG00000142173.10	chr21	47652662	-0.008587562775905512	0.07273661457126471
ENSG00000142178.7	chr21	44747460	-0.033552240625786524	0.07289143220633257
ENSG00000142178.7	chr21	44747767	-0.02402081178950857	0.07903413030935477
ENSG00000142178.7	chr21	44754764	0.01608364187457104	0.07272988790757122
ENSG00000142178.7	chr21	44779527	0.03864620062365635	0.07468767262628813
ENSG00000142178.7	chr21	44780395	0.05494305000791085	0.07282233047074617
ENSG00000142178.7	chr21	44788515	0.012589947415151036	0.0733177461400322
ENSG00000142178.7	chr21	44788984	0.011494871166519849	0.07832087013688735
ENSG00000142178.7	chr21	44800286	0.0017821813258296587	0.07312712628033385
ENSG00000142178.7	chr21	44805751	0.08246968406781892	0.07979134452809393
ENSG00000142178.7	chr21	44836219	0.030873677013398205	0.07665993723496425
ENSG00000142178.7	chr21	44861817	0.02809879988519691	0.07309836817732128
ENSG00000142178.7	chr21	44895065	-0.048704436947835696	0.07706011405071685
ENSG00000142178.7	chr21	44895740	-0.08887900014571695	0.074656536523546
ENSG00000142178.7	chr21	44915898	0.1489442047348673	0.07309757024195904
ENSG00000142185.12	chr21	45700161	-0.11008294195878784	0.07600714593558347
ENSG00000142185.12	chr21	45719081	0.033795081063009616	0.07620573028627697
ENSG00000142185.12	chr21	45779605	0.00825999235347067	0.0785647398578261
ENSG00000142185.12	chr21	45888249	-0.020375565227774384	0.0735061989054149
ENSG00000142188.12	chr21	34709934	0.1236360315085676	0.07256618338955324
ENSG00000142188.12	chr21	34716468	0.12252868607056144	0.07438839468996193
ENSG00000142188.12	chr21	34736136	-0.08540366996318569	0.08245821744593909
ENSG00000142188.12	chr21	34740563	-0.014062781503754238	0.07331630685195907
ENSG00000142188.12	chr21	34764162	0.3112496190353753	0.07682948076982993
ENSG00000142188.12	chr21	34767684	0.018247994354796442	0.07292035186763808
ENSG00000142188.12	chr21	34770958	0.09958301005681006	0.07966609902603361
ENSG00000142188.12	chr21	34791767	0.06980376881271465	0.07394412182908383
ENSG00000142188.12	chr21	34802445	-0.2359879512046642	0.07087258896368964
ENSG00000142188.12	chr21	34809027	-0.18764885046946245	0.07403883766298426
ENSG00000142188.12	chr21	34811039	-0.5686143381693546	0.06628733862903947
ENSG00000142188.12	chr21	34814319	0.5781147059032632	0.05982876042750995
ENSG00000142188.12	chr21	34819989	0.4184553267878654	0.07157913309704582
ENSG00000142188.12	chr21	34839088	0.559770205145009	0.06176376668097356
ENSG00000142188.12	chr21	34857310	-0.3158467920227536	0.06938387382063597
ENSG00000142188.12	chr21	34868768	-0.28506391153404204	0.06972123504041207
ENSG00000142188.12	chr21	34885391	0.2701033634229693	0.07588173918694001
ENSG00000142192.16	chr21	27157013	-0.058024443969769926	0.07992918195238166
ENSG00000142192.16	chr21	27173180	-0.05293103118947176	0.07422521745155414
ENSG00000142192.16	chr21	27182186	0.04367447280076277	0.07530591174222066
ENSG00000142192.16	chr21	27188893	0.10276449000289396	0.07888529446597711
ENSG00000142192.16	chr21	27191936	0.023999926488259132	0.07644988434233553
ENSG00000142192.16	chr21	27198057	0.09398552150317367	0.07821964649120125
ENSG00000142192.16	chr21	27202449	-0.059859952240511466	0.07338962243885465
ENSG00000142192.16	chr21	27249919	0.03646134486268087	0.07407564333762852
ENSG00000142192.16	chr21	27265262	-0.06452109447047147	0.07653668971646804
ENSG00000142192.16	chr21	27268726	-0.005903279488927919	0.07371969352581137
ENSG00000142192.16	chr21	27273711	0.0115389392047516	0.07737717146525999
ENSG00000142192.16	chr21	27300655	0.08033755265318943	0.07308655487438827
ENSG00000142192.16	chr21	27318982	0.03477350846499433	0.07387742037343313
ENSG00000142192.16	chr21	27325058	-0.02313819680060078	0.0741050866493063
ENSG00000142192.16	chr21	27334219	0.13597284105758362	0.07983389356441334
ENSG00000142192.16	chr21	27352974	-0.044120177206596535	0.07286147633590145
ENSG00000142192.16	chr21	27385291	-0.07812243306488859	0.07369620425500735
ENSG00000142192.16	chr21	27409281	0.08127842902963196	0.07327821168649064
ENSG00000142192.16	chr21	27413077	0.05924369062465752	0.07339232543725135
ENSG00000142192.16	chr21	27415232	0.1105830215340276	0.07491553559556588
ENSG00000142192.16	chr21	27429783	-0.07647825266206178	0.07390783824622016
ENSG00000142192.16	chr21	27434978	0.03208371449217109	0.07449722721403748
ENSG00000142192.16	chr21	27447067	0.029556118596089687	0.07977382182613946
ENSG00000142192.16	chr21	27454547	-0.022863373685919286	0.07514495469092455
ENSG00000142192.16	chr21	27491202	-0.05779418765059425	0.07400103325213475
ENSG00000142192.16	chr21	27492003	0.02230723425557551	0.07370263354756808
ENSG00000142192.16	chr21	27499517	0.04897572997326078	0.07683076683842091
ENSG00000142192.16	chr21	27511013	0.005654493207062386	0.0735202868383434
ENSG00000142192.16	chr21	27512198	0.061157467344914784	0.07419027963418565
ENSG00000142192.16	chr21	27522921	-0.018351646678851426	0.07411244860894925
ENSG00000142192.16	chr21	27525774	0.031017654176173925	0.07309205627516298
ENSG00000142192.16	chr21	27535228	-0.07317937694761095	0.08036623874365614
ENSG00000142192.16	chr21	27545115	-0.005659149514564938	0.0731260714177835
ENSG00000142192.16	chr21	27547040	0.006078062479074883	0.08275906014037678
ENSG00000142192.16	chr21	27565267	0.036470054209674134	0.0734725517840081
ENSG00000142192.16	chr21	27570785	0.051877546361355636	0.07751054029309341
ENSG00000142192.16	chr21	27581534	0.04046000628779864	0.07326351715316128
ENSG00000142192.16	chr21	27619672	0.08117210667500165	0.07449686315985994
ENSG00000142192.16	chr21	27631281	-0.07324630658856332	0.07538984314201687
ENSG00000142192.16	chr21	27633864	0.043467163996401915	0.07530659324834102
ENSG00000142192.16	chr21	27637024	-0.018437056586454958	0.07390956203599143
ENSG00000142192.16	chr21	27643263	0.07846809782983477	0.07389637672060713
ENSG00000142197.8	chr21	37435109	0.25654775958214	0.07067978733120152
ENSG00000142197.8	chr21	37435745	0.1001761089673326	0.07699306863554113
ENSG00000142197.8	chr21	37446628	-0.01264525539615042	0.07411900504882937
ENSG00000142197.8	chr21	37449044	0.1920281734234276	0.07686835135044423
ENSG00000142197.8	chr21	37454165	0.048840633336109635	0.07507490017171384
ENSG00000142197.8	chr21	37488440	0.09810160207435867	0.07700906221151692
ENSG00000142197.8	chr21	37497159	0.21306795449072	0.07262261670642328
ENSG00000142197.8	chr21	37504210	0.21911022743288489	0.07375599571693167
ENSG00000142197.8	chr21	37509765	-0.1607392744458066	0.08085793680254283
ENSG00000142197.8	chr21	37510402	0.16486328754770976	0.0733123227383918
ENSG00000142197.8	chr21	37532430	-0.10383705011189202	0.07332246626998705
ENSG00000142197.8	chr21	37538735	0.04033602070885437	0.08158320927876336
ENSG00000142197.8	chr21	37548386	0.1428712560171389	0.0813562321822519
ENSG00000142197.8	chr21	37552877	0.033314147086508684	0.0728920130903321
ENSG00000142197.8	chr21	37558503	0.1888566073217872	0.07621834448062283
ENSG00000142197.8	chr21	37562698	0.14819015872138794	0.0737126431511103
ENSG00000142197.8	chr21	37570729	-0.004395962548018106	0.08137805957110393
ENSG00000142197.8	chr21	37574129	-0.035889493225495145	0.07347409708211804
ENSG00000142197.8	chr21	37578309	-0.08174217289538313	0.0764398347479645
ENSG00000142197.8	chr21	37614450	0.05292194524843348	0.08046937256001256
ENSG00000142197.8	chr21	37619142	0.11408705128296524	0.07384409980393772
ENSG00000142197.8	chr21	37619932	0.18773846105494574	0.07300776732463303
ENSG00000142197.8	chr21	37624474	0.06438233576315239	0.0804151127345774
ENSG00000142197.8	chr21	37629063	0.1466989678987402	0.0739348729270182
ENSG00000142197.8	chr21	37635199	0.043378040536650564	0.07998871497324987
ENSG00000142197.8	chr21	37637695	-0.12825211537507264	0.07271802201159354
ENSG00000142197.8	chr21	37645708	0.055313901888580916	0.0774962250249626
ENSG00000142197.8	chr21	37658938	-0.06864801388993702	0.0743597654869355
ENSG00000142197.8	chr21	37661723	-0.07659359092554589	0.07624726710965334
ENSG00000142197.8	chr21	37667354	-0.05519581486005649	0.07869089705702524
ENSG00000142197.8	chr21	37680515	-0.03324643848036877	0.07348081839531484
ENSG00000142197.8	chr21	37681172	-0.07061476046394972	0.07518966758398314
ENSG00000142197.8	chr21	37684865	0.06262851333586214	0.07723041461768816
ENSG00000142197.8	chr21	37703900	-0.035045022386132524	0.0730823228736565
ENSG00000142197.8	chr21	37715391	0.06322233026678939	0.07337438012835032
ENSG00000142197.8	chr21	37754993	-0.02930960548198567	0.07492096761113863
ENSG00000142207.5	chr21	33631146	-0.0607254235808299	0.07588828200994903
ENSG00000142207.5	chr21	33639279	-0.10749301094528163	0.07289870909804125
ENSG00000142207.5	chr21	33652817	-0.020683086092036257	0.07736576978889431
ENSG00000142207.5	chr21	33659555	-0.008906703601738699	0.07669345668196947
ENSG00000142207.5	chr21	33676924	-0.17015185621459936	0.07449058793188858
ENSG00000142207.5	chr21	33705412	0.21309255718224127	0.07183282250884117
ENSG00000142207.5	chr21	33716191	0.1994634141630061	0.07675210460176475
ENSG00000142207.5	chr21	33744129	-0.12631068615894714	0.07293260904765153
ENSG00000142207.5	chr21	33757296	0.048126561110755736	0.07363555357725338
ENSG00000142207.5	chr21	33762779	-0.1829736015512436	0.07796631513960905
ENSG00000142207.5	chr21	33763679	-0.14586120883359954	0.07273515480588237
ENSG00000142207.5	chr21	33764335	0.14963906323231727	0.07390194888438584
ENSG00000142207.5	chr21	33775318	0.08264873955796506	0.07448779232775675
ENSG00000142207.5	chr21	33776736	0.098135866810362	0.07917171498364656
ENSG00000142207.5	chr21	33797459	0.06903212615346005	0.07334607215330262
ENSG00000142207.5	chr21	33798271	-0.03945033964688138	0.07406722780437358
ENSG00000142207.5	chr21	33826910	-0.046151847284398737	0.07684111044481301
ENSG00000142207.5	chr21	33829218	-0.03519356358741413	0.07308194115808134
ENSG00000142207.5	chr21	33836090	-0.00862468776239595	0.07371823615017123
ENSG00000142207.5	chr21	33840680	0.0038929344549114148	0.07580922990924599
ENSG00000142207.5	chr21	33844947	-0.05372980126814413	0.075483701493603
ENSG00000142207.5	chr21	33847650	-0.0028970051737836643	0.07372066872002253
ENSG00000142207.5	chr21	33848189	-0.00044753321107353643	0.0764719036320612
ENSG00000142207.5	chr21	33856273	-0.005310597873896077	0.07580873533925298
ENSG00000142207.5	chr21	33865010	-0.024522472925882208	0.07903316741729384
ENSG00000154639.14	chr21	18794940	-0.008069825082708246	0.07495072830683826
ENSG00000154639.14	chr21	18795121	-0.06010464352295485	0.07991932758706002
ENSG00000154639.14	chr21	18798274	-0.051618266297253884	0.07570874145100176
ENSG00000154639.14	chr21	18800954	-0.03303478651013482	0.07328353769575781
ENSG00000154639.14	chr21	18808496	0.03324393644088932	0.0792613240402644
ENSG00000154639.14	chr21	18811660	-0.06378158859744637	0.0741780711351131
ENSG00000154639.14	chr21	18824641	0.010570755003982996	0.07880663729411694
ENSG00000154639.14	chr21	18828835	-0.14226081987730166	0.0756941313139102
ENSG00000154639.14	chr21	18829281	0.11379923695832105	0.07425795797196373
ENSG00000154639.14	chr21	18838542	0.04325041415602488	0.07325494594756964
ENSG00000154639.14	chr21	18842057	0.12340046577730955	0.07417224122926151
ENSG00000154639.14	chr21	18850661	-0.11881753409680408	0.07421403417969089
ENSG00000154639.14	chr21	18857753	-0.10009596412470212	0.0807033553550622
ENSG00000154639.14	chr21	18859940	0.05601542637582788	0.07301242557820196
ENSG00000154639.14	chr21	18862392	0.07992273233589657	0.07556729348071024
ENSG00000154639.14	chr21	18896347	0.05894911579952545	0.0735927764703985
ENSG00000154639.14	chr21	18930400	-0.00658621386578146	0.07453398262190784
ENSG00000154639.14	chr21	18932290	0.008734725685340141	0.07559001085053504
ENSG00000154639.14	chr21	18937601	-0.007514829572067656	0.07371889643806544
ENSG00000154639.14	chr21	18941678	0.02932753538291742	0.07389032988589776
ENSG00000154639.14	chr21	18952203	-0.005722886049929446	0.07495194147800087
ENSG00000154639.14	chr21	18989619	-0.03681783501570168	0.07288304705488123
ENSG00000154639.14	chr21	18997544	0.03842860660961017	0.07597243347767979
ENSG00000154639.14	chr21	19002127	0.01153710387801931	0.07312237545851315
ENSG00000154639.14	chr21	19042652	-0.0736202471440386	0.07352092497209517
ENSG00000154639.14	chr21	19054450	0.16783686260712172	0.07516767255532705
ENSG00000154639.14	chr21	19056139	-0.05634475481841442	0.07993688490288614
ENSG00000154640.10	chr21	18896347	0.09047229274517192	0.07341864634933458
ENSG00000154640.10	chr21	18930400	0.0254232834493399	0.07451150756235407
ENSG00000154640.10	chr21	18932290	-0.07364176501064804	0.0753876416717949
ENSG00000154640.10	chr21	18937601	-0.056177840162688286	0.07360455629928378
ENSG00000154640.10	chr21	18941678	-0.07183416252715387	0.07373115589925712
ENSG00000154640.10	chr21	18952203	0.07696263372872758	0.07473085614124954
ENSG00000154640.10	chr21	18989619	-0.05415485936341445	0.0728254708776375
ENSG00000154640.10	chr21	18997544	0.052063366751464384	0.07592548087755817
ENSG00000154640.10	chr21	19002127	0.03646784375678838	0.07307860014244462
ENSG00000154640.10	chr21	19042652	0.0146532051303091	0.07371306310028923
ENSG00000154640.10	chr21	19054450	-0.02746108064620881	0.0762205295335989
ENSG00000154640.10	chr21	19056139	-0.12597000179374498	0.07942629056149808
ENSG00000154640.10	chr21	19065936	-0.007889446064103058	0.07737991494806694
ENSG00000154642.6	chr21	19065936	0.00411286138871455	0.07738166876531791
ENSG00000154642.6	chr21	19089169	-0.004758501083581525	0.07372014342841209
ENSG00000154642.6	chr21	19095242	0.004911204847273564	0.07832510038361885
ENSG00000154642.6	chr21	19097406	0.07556410848898956	0.07291816765279406
ENSG00000154642.6	chr21	19136851	-0.0020343298836814367	0.0731270910940805
ENSG00000154642.6	chr21	19140093	0.04081620145149395	0.08077783773986875
ENSG00000154642.6	chr21	19161571	0.0077019865413264065	0.07808456482976882
ENSG00000154642.6	chr21	19185128	0.1458979886982957	0.07373804147467616
ENSG00000154642.6	chr21	19204927	0.06453151072185948	0.07631251857954212
ENSG00000154642.6	chr21	19225577	-0.004719083126175819	0.07332274105764675
ENSG00000154642.6	chr21	19227088	0.004609635554766284	0.07930431599999299
ENSG00000154642.6	chr21	19231672	-0.06186359101490468	0.07841693317177284
ENSG00000154642.6	chr21	19232516	-0.0687038718719927	0.0729544498571273
ENSG00000154642.6	chr21	19268869	-0.03568554312331502	0.07925464659163363
ENSG00000154642.6	chr21	19290194	-0.02963198898754825	0.07388966613006337
ENSG00000154645.9	chr21	19185128	-0.009475318083581144	0.07453225321024202
ENSG00000154645.9	chr21	19204927	-0.030870400385428837	0.0764354644418722
ENSG00000154645.9	chr21	19225577	0.07239931369480589	0.07313113642579018
ENSG00000154645.9	chr21	19227088	0.029474256158651155	0.07927070363153292
ENSG00000154645.9	chr21	19231672	-0.0878687560634771	0.07826352609431264
ENSG00000154645.9	chr21	19232516	-0.02164725207129788	0.0731101065633147
ENSG00000154645.9	chr21	19268869	-0.0439643037308626	0.07922847861648866
ENSG00000154645.9	chr21	19290194	0.034639136189640526	0.07387776532207636
ENSG00000154645.9	chr21	19306546	0.00019448777650740018	0.07856741864591289
ENSG00000154645.9	chr21	19306748	0.07877881408233876	0.07309567667561105
ENSG00000154645.9	chr21	19310701	0.14860830549651974	0.07475352152383194
ENSG00000154645.9	chr21	19319850	0.2350812462980069	0.07185051298777496
ENSG00000154645.9	chr21	19320628	0.2794888878297124	0.07176490021368352
ENSG00000154645.9	chr21	19323425	0.22488606155165264	0.07562694822024188
ENSG00000154645.9	chr21	19378664	-0.007232208740769475	0.0766944930593314
ENSG00000154645.9	chr21	19380630	0.031440087590016416	0.07408828713512815
ENSG00000154645.9	chr21	19441840	-0.19145661603946146	0.07595083361487699
ENSG00000154645.9	chr21	19457239	0.19099814151578007	0.08041501871217832
ENSG00000154645.9	chr21	19481156	0.10849154219259388	0.08063194422451612
ENSG00000154645.9	chr21	19490010	0.08159142350076506	0.07408159006664047
ENSG00000154645.9	chr21	19494867	-0.06116657818280319	0.07502386248310364
ENSG00000154645.9	chr21	19501587	-0.02292008612073261	0.07645182214360438
ENSG00000154645.9	chr21	19502190	-0.02739340927160977	0.07513639579110301
ENSG00000154645.9	chr21	19524306	0.09287079480679243	0.07636502954933193
ENSG00000154645.9	chr21	19534729	0.12102753025765305	0.07947553796043695
ENSG00000154645.9	chr21	19583459	-0.1298293042723206	0.0764986909222014
ENSG00000154645.9	chr21	19626452	-0.010132221746349132	0.08084105837687516
ENSG00000154645.9	chr21	19633138	0.06392392400520876	0.07278333234858618
ENSG00000154645.9	chr21	19653343	0.0851770785286876	0.07597218222899473
ENSG00000154645.9	chr21	19657318	-0.0799739384695914	0.07880371854985901
ENSG00000154645.9	chr21	19680694	-0.0705894302018882	0.07414399653979936
ENSG00000154645.9	chr21	19685653	0.13716483753396613	0.07466538260740846
ENSG00000154645.9	chr21	19711012	0.0666823483771514	0.07355689399661228
ENSG00000154654.10	chr21	22271788	-0.022488620028898725	0.0805619170596098
ENSG00000154654.10	chr21	22272290	0.09788582054140824	0.07258224850885181
ENSG00000154654.10	chr21	22286851	-0.002267097646888328	0.08137863674412861
ENSG00000154654.10	chr21	22298867	0.034367347584801006	0.07576502109782551
ENSG00000154654.10	chr21	22310308	-0.0745230763663022	0.07581717861255602
ENSG00000154654.10	chr21	22345636	-0.02477413455670497	0.07556969317909569
ENSG00000154654.10	chr21	22346284	-0.010676134575938096	0.07691869295778768
ENSG00000154654.10	chr21	22353978	0.006989940088087459	0.07412312079924578
ENSG00000154654.10	chr21	22354377	-0.01279096847735375	0.07494703714696832
ENSG00000154654.10	chr21	22371671	0.08110364112710303	0.08220689840609807
ENSG00000154654.10	chr21	22383472	0.16188862124175468	0.07355240287307044
ENSG00000154654.10	chr21	22386099	-0.146395490784774	0.07724558398767435
ENSG00000154654.10	chr21	22404128	-0.0304108745393847	0.07470893908619021
ENSG00000154654.10	chr21	22416354	-0.0003715992849000864	0.07412492654830126
ENSG00000154654.10	chr21	22457519	-0.02554283951976285	0.07758972898697808
ENSG00000154654.10	chr21	22523296	-0.14520722053894153	0.0727422277116296
ENSG00000154654.10	chr21	22528887	-0.009918966616342615	0.07494948164144764
ENSG00000154654.10	chr21	22559760	-0.020906122685127624	0.07431316942077375
ENSG00000154654.10	chr21	22570504	-0.02468972993455551	0.07712815623069291
ENSG00000154654.10	chr21	22588052	-0.0515166142735991	0.07264270896946333
ENSG00000154654.10	chr21	22608483	0.05033483220327407	0.0738284233278544
ENSG00000154654.10	chr21	22609077	-0.04361359248299036	0.07754119987475326
ENSG00000154654.10	chr21	22627270	-0.08223987174450065	0.07903651745343004
ENSG00000154654.10	chr21	22632240	0.05001429967099344	0.0794561645658891
ENSG00000154654.10	chr21	22644796	-0.04950393269858031	0.07550021232315933
ENSG00000154654.10	chr21	22652490	-0.10974983261070542	0.07249192817288694
ENSG00000154654.10	chr21	22665609	0.09809206272941508	0.07522833612141826
ENSG00000154654.10	chr21	22667133	-0.053437192001575685	0.07704144163521387
ENSG00000154654.10	chr21	22668156	-0.04527096260385231	0.07777007837578215
